municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,55,55
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,3,3
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,8,8
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,19,19
YACO,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,9,9
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,98,98
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,7,7
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,4,4
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,73,73
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,10,10
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,8,8
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,9,9
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-04-01,4,4
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,4,4
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,57,57
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,6,6
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,8,8
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,4,4
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,13,13
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,10,10
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,5,5
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,4,4
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,15,15
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,3,3
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,15,15
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,4,4
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,22,22
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,49,49
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,6,6
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,4,4
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,15,15
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,29,29
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,14,14
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,22,22
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,8,8
BELLA FLOR,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,59,59
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,44,44
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,14,14
BOLPEBRA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,2,2
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,4,4
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,15,15
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,6,6
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,11,11
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,9,9
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,9,9
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,5,5
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,12,12
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,24,24
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,20,20
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,23,23
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,4,4
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,19,19
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,130,130
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,5,5
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
CATACORA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,53,53
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,4,4
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,26,26
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,2,2
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,15,15
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,15,15
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,13,13
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,10,10
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,18,18
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,31,31
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,40,40
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,15,15
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,565,565
COIPASA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,2,2
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,74,74
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,5,5
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,3,3
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,13,13
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,8,8
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,64,64
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,13,13
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,20,20
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,23,23
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,2,2
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,2,2
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,17,17
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,7,7
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,2,2
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,14,14
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,6,6
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,18,18
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,62,62
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,33,33
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,3,3
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,21,21
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,3,3
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,3,3
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,13,13
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,662,662
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,5,5
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,11,11
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,9,9
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,40,40
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,6,6
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,24,24
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,33,33
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,15,15
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,4,4
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,10,10
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,11,11
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,16,16
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,7,7
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,26,26
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,8,8
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,12,12
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,3,3
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,20,20
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,8,8
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,5,5
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,8,8
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,7,7
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,6,6
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,6,6
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,15,15
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,9,9
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,22,22
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,7,7
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,16,16
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,42,42
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,66,66
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1122,1122
LA RIVERA,atencion de partos en servicios,mujeres con primer control post parto,2010-05-01,1,1
