municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,24,24
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,15,15
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,199,199
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,57,57
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,22,22
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,2,2
BOYUIBE,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,2,2
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,29,29
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,10,10
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,17,17
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,44,44
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,15,15
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,30,30
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,33,33
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,15,15
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,76,76
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,16,16
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,27,27
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,70,70
CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,3,3
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,15,15
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,6,6
CHACARILLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,6,6
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,25,25
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,12,12
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,51,51
CHARAÑA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,1,1
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,4,4
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,13,13
CHIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,1,1
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,3,3
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,3,3
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,84,84
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,1,1
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,6,6
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,13,13
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,48,48
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,6,6
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,3,3
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,36,36
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,10,10
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,6,6
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,1,1
CORIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,2,2
CORO CORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,7,7
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,22,22
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,4,4
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,32,32
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,2,2
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,28,28
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,7,7
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,19,19
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,71,71
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,6,6
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,14,14
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,5,5
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,692,692
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,27,27
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,4,4
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,36,36
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,4,4
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,24,24
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,69,69
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,13,13
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,9,9
EUREKA (SANTOS MERCADO),actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,2,2
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,16,16
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,11,11
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,19,19
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,23,23
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,4,4
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,35,35
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,12,12
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,96,96
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,21,21
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,4,4
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,98,98
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,11,11
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,43,43
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,46,46
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,67,67
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,8,8
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,57,57
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,5,5
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,3,3
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,13,13
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,5,5
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,56,56
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,443,443
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,1,1
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,13,13
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,37,37
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,9,9
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,6,6
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,1,1
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,39,39
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,9,9
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,2,2
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,46,46
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,55,55
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,3,3
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,2,2
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,9,9
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,11,11
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,3,3
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,6,6
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,33,33
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,40,40
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,96,96
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,25,25
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,8,8
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,24,24
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,11,11
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,1,1
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,4,4
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,424,424
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-04-01,105,105
