,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,1,0,4,3,5,3,8
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,3,2,15,24,18,26,44
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,0,0,14,4,14,4,18
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,6,12,43,48,49,60,109
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,6,3,23,27,29,30,59
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,7,9,72,60,79,69,148
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,61,55,67,50,128,105,233
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,2429,2124,6993,6581,9422,8705,18127
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,5,5,87,87,92,92,184
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,14,9,117,130,131,139,270
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,3,2,15,22,18,24,42
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,3,2,55,58,58,60,118
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,6,0,34,21,40,21,61
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,3,3,20,18,23,21,44
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,8,6,80,66,88,72,160
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,3,5,33,29,36,34,70
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,7,1,88,64,95,65,160
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,13,8,66,67,79,75,154
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,65,83,275,273,340,356,696
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,6,5,90,95,96,100,196
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,2,1,36,33,38,34,72
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,81,88,615,496,696,584,1280
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,4,2,27,26,31,28,59
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,8,4,79,72,87,76,163
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,85,62,38,29,123,91,214
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,442,419,2583,2579,3025,2998,6023
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,3,1,9,4,12,5,17
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,14,17,22,30,36,47,83
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,7,1,38,39,45,40,85
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,2,5,33,29,35,34,69
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,1,0,9,0,10,0,10
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,10,13,132,101,142,114,256
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,1,2,53,47,54,49,103
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,1,2,13,25,14,27,41
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,6,4,80,40,86,44,130
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,796,624,1365,1147,2161,1771,3932
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,5,6,39,34,44,40,84
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,15,20,115,123,130,143,273
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,4,8,97,86,101,94,195
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,13,4,74,66,87,70,157
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,4,7,78,75,82,82,164
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,238,256,431,438,669,694,1363
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,14,13,172,156,186,169,355
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,0,0,10,4,10,4,14
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,2,1,62,91,64,92,156
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,0,0,1,3,1,3,4
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,28,18,59,50,87,68,155
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,4,3,18,26,22,29,51
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,6,4,52,64,58,68,126
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,9,3,46,38,55,41,96
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,5,1,43,28,48,29,77
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,18,21,145,120,163,141,304
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,1,2,21,40,22,42,64
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,2,0,9,14,11,14,25
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,377,311,816,687,1193,998,2191
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,46,52,354,289,400,341,741
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,1,1,31,30,32,31,63
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,5,7,29,25,34,32,66
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,18,15,157,130,175,145,320
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,52,56,94,118,146,174,320
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,3,7,68,60,71,67,138
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,13,27,139,138,152,165,317
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,10,6,65,65,75,71,146
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,15,11,124,117,139,128,267
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,104,124,493,567,597,691,1288
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,0,1,37,36,37,37,74
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,13,6,83,64,96,70,166
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,58,32,302,304,360,336,696
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,2,4,24,36,26,40,66
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,3,6,80,89,83,95,178
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,7,5,30,42,37,47,84
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,365,344,919,868,1284,1212,2496
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,13,7,60,45,73,52,125
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,57,44,368,313,425,357,782
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,90,74,297,279,387,353,740
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,3,5,62,46,65,51,116
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,0,1,24,15,24,16,40
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,200,171,741,765,941,936,1877
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,4,6,28,33,32,39,71
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,131,120,901,821,1032,941,1973
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,6,1,26,30,32,31,63
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,2,1,54,47,56,48,104
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,37,42,366,312,403,354,757
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,5,1,52,46,57,47,104
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,3,5,43,20,46,25,71
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,4,5,7,10,11,15,26
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-06-01,4,4,24,22,28,26,54
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,5,2,14,9,19,11,30
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,20,19,141,131,161,150,311
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,15,21,58,55,73,76,149
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,19,24,182,193,201,217,418
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,6,4,15,3,21,7,28
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,1,3,13,10,14,13,27
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,5,5,84,78,89,83,172
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,2,0,52,62,54,62,116
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,2,3,24,22,26,25,51
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,2,0,20,13,22,13,35
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,9,6,27,31,36,37,73
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,7,8,134,137,141,145,286
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,1,3,7,6,8,9,17
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,3,4,117,101,120,105,225
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,14,11,174,155,188,166,354
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,7,10,106,105,113,115,228
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,86,69,226,230,312,299,611
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,18,7,69,55,87,62,149
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,3,4,29,29,32,33,65
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,7,2,30,37,37,39,76
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,0,2,63,47,63,49,112
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,12,15,212,171,224,186,410
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,3,4,40,35,43,39,82
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,9,4,146,167,155,171,326
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,4,5,45,36,49,41,90
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,0,0,2,5,2,5,7
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,1,0,3,1,4,1,5
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,1,3,18,24,19,27,46
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,122,76,178,161,300,237,537
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,17,10,137,137,154,147,301
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,2,3,35,30,37,33,70
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,2,0,10,8,12,8,20
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-07-01,7,5,44,41,51,46,97
