municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,186,186
EL PUENTE(TJA),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,90,90
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,713,713
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,96,96
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,403,403
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
ESMERALDA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,336,336
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,29,29
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,186,186
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,622,622
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,152,152
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,356,356
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,28,28
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,372,372
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
ICLA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,216,216
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,308,308
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,279,279
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,899,899
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,14446,14446
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
LAJA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,123,123
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,265,265
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,217,217
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,186,186
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,186,186
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,806,806
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,30,30
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,270,270
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,730,730
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,1302,1302
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,248,248
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,58,58
OCURI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,248,248
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,279,279
ORURO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,4081,4081
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,403,403
PAILON,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,377,377
PALCA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,403,403
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,186,186
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,341,341
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
POCONA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,527,527
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,310,310
POOPO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
PORCO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,81,81
POROMA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,589,589
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,372,372
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,496,496
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,180,180
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,2170,2170
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,229,229
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,56,56
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,90,90
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,106,106
PUERTO SILES,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,341,341
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,1300,1300
PUNA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,651,651
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,961,961
QUIME,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,30,30
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
REYES,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,775,775
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,310,310
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
SACABA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,1364,1364
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,465,465
SACACA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,138,138
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,310,310
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,75,75
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,464,464
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,218,218
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,465,465
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,1426,1426
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,1211,1211
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,223,223
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,859,859
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,84,84
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,553,553
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,217,217
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,424,424
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,18,18
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,228,228
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,248,248
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,20066,20066
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,369,369
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,279,279
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,89,89
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
SENA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,89,89
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,464,464
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,293,293
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,58,58
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,961,961
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,300,300
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,184,184
SORATA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,3935,3935
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,154,154
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,186,186
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,690,690
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,456,456
TARACO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
TARATA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,310,310
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,1485,1485
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,713,713
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,124,124
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,558,558
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,558,558
TOCO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,155,155
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,620,620
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,372,372
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2013-08-01,62,62
TRIGAL,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,1426,1426
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,527,527
TURCO,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,93,93
UMALA,internaciones dias camas,dias camas disponibles maternidad,2013-08-01,31,31
