,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,5,1,46,37,51,38,89
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,2,18,20,20,22,42
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,11,11,58,65,69,76,145
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,7,48,26,50,33,83
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,6,10,0,0,6,10,16
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,8,9,74,73,82,82,164
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,90,82,545,547,635,629,1264
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,5,46,43,48,48,96
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,49,36,138,163,187,199,386
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,0,14,9,16,9,25
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,207,232,619,594,826,826,1652
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,9,4,31,25,40,29,69
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,1,3,7,3,8,11
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,9,14,20,26,29,40,69
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,1,7,2,9,3,12
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,14,12,61,56,75,68,143
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,125,105,642,688,767,793,1560
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,12,16,81,74,93,90,183
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,12,7,155,153,167,160,327
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,1,20,17,21,18,39
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,176,150,721,774,897,924,1821
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,6,7,12,8,18,15,33
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,6,3,44,51,50,54,104
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,3,1,34,22,37,23,60
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,2,30,24,31,26,57
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,3,3,52,45,55,48,103
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,0,10,9,12,9,21
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,8,12,48,45,56,57,113
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,0,7,8,7,8,15
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,0,4,7,6,7,13
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,3,4,43,32,46,36,82
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,16,11,75,55,91,66,157
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,77,77,292,257,369,334,703
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,6,5,31,31,37,36,73
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,13,10,123,105,136,115,251
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,30,17,90,100,120,117,237
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,55,70,342,373,397,443,840
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,5,4,5,18,10,22,32
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,15,9,115,104,130,113,243
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,8,11,29,35,37,46,83
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,15,19,95,104,110,123,233
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,3,30,43,30,46,76
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,20,34,328,327,348,361,709
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,3,4,34,41,37,45,82
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,22,16,106,89,128,105,233
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,8,18,141,105,149,123,272
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,26,16,115,74,141,90,231
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,5,79,89,81,94,175
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,1,10,5,10,6,16
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,9,14,84,70,93,84,177
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,18,11,78,67,96,78,174
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,1,15,21,16,22,38
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,7,4,74,62,81,66,147
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,0,1,3,2,3,5
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,2,15,15,17,17,34
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,0,4,2,4,2,6
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,7,3,31,36,38,39,77
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,4,2,17,14,21,16,37
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,7,3,63,57,70,60,130
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,30,31,91,62,121,93,214
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1630,1585,4358,4015,5988,5600,11588
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,5,7,79,61,84,68,152
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,15,19,86,91,101,110,211
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,2,10,9,11,11,22
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,3,13,13,15,16,31
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,0,19,19,20,19,39
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,0,11,8,11,8,19
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,8,3,47,75,55,78,133
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,0,13,1,15,1,16
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,3,29,23,30,26,56
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,7,4,59,52,66,56,122
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,18,28,218,204,236,232,468
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,9,58,69,59,78,137
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,0,31,27,32,27,59
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,61,60,435,400,496,460,956
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,5,0,7,9,12,9,21
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,4,4,46,47,50,51,101
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,8,4,95,59,103,63,166
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,137,114,1210,1201,1347,1315,2662
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,1,5,4,5,5,10
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,6,46,46,48,52,100
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,0,20,18,22,18,40
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,10,15,26,17,36,53
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,0,5,0,6,0,6
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,19,16,97,99,116,115,231
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,3,4,31,32,34,36,70
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,2,24,21,26,23,49
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,19,19,38,53,57,72,129
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,432,435,855,759,1287,1194,2481
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,5,5,22,28,27,33,60
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,10,10,54,50,64,60,124
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,4,5,54,45,58,50,108
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,4,25,23,25,27,52
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,4,6,37,38,41,44,85
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,72,69,202,237,274,306,580
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,8,11,103,77,111,88,199
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,3,0,5,4,8,4,12
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,0,37,28,38,28,66
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,1,0,2,0,3,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,14,11,27,26,41,37,78
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,0,8,16,9,16,25
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,2,0,17,13,19,13,32
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,1,23,25,24,26,50
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,3,6,31,27,34,33,67
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,7,7,73,71,80,78,158
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,3,0,13,11,16,11,27
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,0,8,4,8,4,12
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,195,175,498,414,693,589,1282
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,17,23,218,211,235,234,469
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,0,12,6,12,6,18
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,1,0,16,11,17,11,28
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,19,32,100,89,119,121,240
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,17,10,57,74,74,84,158
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,0,4,40,52,40,56,96
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,48,36,143,179,191,215,406
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,4,4,30,27,34,31,65
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,19,12,105,81,124,93,217
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,113,134,377,317,490,451,941
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,6,2,10,11,16,13,29
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,8,3,46,40,54,43,97
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-02-01,25,16,211,194,236,210,446
