municipality,group,variable,month,Ingresos espontáneos,TOTAL
POROMA,internaciones,ingresos espontaneos,2008-08-01,8,8
PORONGO,internaciones,ingresos espontaneos,2008-08-01,13,13
PORTACHUELO,internaciones,ingresos espontaneos,2008-08-01,205,205
PORVENIR,internaciones,ingresos espontaneos,2008-08-01,11,11
POSTRER VALLE,internaciones,ingresos espontaneos,2008-08-01,4,4
POTOSI,internaciones,ingresos espontaneos,2008-08-01,1525,1525
PRESTO,internaciones,ingresos espontaneos,2008-08-01,8,8
PUCARANI,internaciones,ingresos espontaneos,2008-08-01,10,10
PUERTO ACOSTA,internaciones,ingresos espontaneos,2008-08-01,58,58
PUERTO CARABUCO,internaciones,ingresos espontaneos,2008-08-01,6,6
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2008-08-01,96,96
PUERTO RICO,internaciones,ingresos espontaneos,2008-08-01,25,25
PUERTO SUAREZ,internaciones,ingresos espontaneos,2008-08-01,104,104
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2008-08-01,182,182
PUNA,internaciones,ingresos espontaneos,2008-08-01,14,14
PUNATA,internaciones,ingresos espontaneos,2008-08-01,201,201
QUIABAYA,internaciones,ingresos espontaneos,2008-08-01,1,1
QUILLACOLLO,internaciones,ingresos espontaneos,2008-08-01,244,244
QUIME,internaciones,ingresos espontaneos,2008-08-01,11,11
QUIRUSILLAS,internaciones,ingresos espontaneos,2008-08-01,5,5
RAVELO,internaciones,ingresos espontaneos,2008-08-01,5,5
REYES,internaciones,ingresos espontaneos,2008-08-01,70,70
RIBERALTA,internaciones,ingresos espontaneos,2008-08-01,739,739
ROBORE,internaciones,ingresos espontaneos,2008-08-01,123,123
RURRENABAQUE,internaciones,ingresos espontaneos,2008-08-01,161,161
SACABA,internaciones,ingresos espontaneos,2008-08-01,386,386
SACABAMBA,internaciones,ingresos espontaneos,2008-08-01,10,10
SACACA,internaciones,ingresos espontaneos,2008-08-01,34,34
SAIPINA,internaciones,ingresos espontaneos,2008-08-01,7,7
SAMAIPATA,internaciones,ingresos espontaneos,2008-08-01,23,23
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2008-08-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2008-08-01,17,17
SAN BENITO,internaciones,ingresos espontaneos,2008-08-01,7,7
SAN BORJA,internaciones,ingresos espontaneos,2008-08-01,226,226
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2008-08-01,62,62
SAN CARLOS,internaciones,ingresos espontaneos,2008-08-01,101,101
SAN IGNACIO,internaciones,ingresos espontaneos,2008-08-01,61,61
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2008-08-01,448,448
SAN JAVIER(STC),internaciones,ingresos espontaneos,2008-08-01,70,70
SAN JOAQUIN,internaciones,ingresos espontaneos,2008-08-01,65,65
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2008-08-01,156,156
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2008-08-01,101,101
SAN JULIAN,internaciones,ingresos espontaneos,2008-08-01,60,60
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2008-08-01,10,10
SAN LUCAS,internaciones,ingresos espontaneos,2008-08-01,35,35
SAN MATIAS,internaciones,ingresos espontaneos,2008-08-01,69,69
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2008-08-01,85,85
SAN PEDRO,internaciones,ingresos espontaneos,2008-08-01,14,14
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2008-08-01,12,12
SAN RAFAEL,internaciones,ingresos espontaneos,2008-08-01,51,51
SAN RAMON,internaciones,ingresos espontaneos,2008-08-01,48,48
SAN RAMON,internaciones,ingresos espontaneos,2008-08-01,35,35
SANTA ANA,internaciones,ingresos espontaneos,2008-08-01,93,93
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2008-08-01,8793,8793
SANTA ROSA,internaciones,ingresos espontaneos,2008-08-01,52,52
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2008-08-01,38,38
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2008-08-01,4,4
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2008-08-01,2,2
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2008-08-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2008-08-01,6,6
SENA,internaciones,ingresos espontaneos,2008-08-01,19,19
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2008-08-01,17,17
SIPE SIPE,internaciones,ingresos espontaneos,2008-08-01,58,58
SOPACHUY,internaciones,ingresos espontaneos,2008-08-01,28,28
SORACACHI,internaciones,ingresos espontaneos,2008-08-01,3,3
SORATA,internaciones,ingresos espontaneos,2008-08-01,26,26
SUCRE,internaciones,ingresos espontaneos,2008-08-01,3123,3123
TACACOMA,internaciones,ingresos espontaneos,2008-08-01,5,5
TACOPAYA,internaciones,ingresos espontaneos,2008-08-01,2,2
TAPACARI,internaciones,ingresos espontaneos,2008-08-01,6,6
TARACO,internaciones,ingresos espontaneos,2008-08-01,2,2
TARATA,internaciones,ingresos espontaneos,2008-08-01,11,11
TARIJA,internaciones,ingresos espontaneos,2008-08-01,1388,1388
TARVITA,internaciones,ingresos espontaneos,2008-08-01,74,74
TEOPONTE,internaciones,ingresos espontaneos,2008-08-01,12,12
TIAWANACU,internaciones,ingresos espontaneos,2008-08-01,16,16
TIPUANI,internaciones,ingresos espontaneos,2008-08-01,47,47
TIQUIPAYA,internaciones,ingresos espontaneos,2008-08-01,83,83
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2008-08-01,163,163
TOCO,internaciones,ingresos espontaneos,2008-08-01,3,3
TOLATA,internaciones,ingresos espontaneos,2008-08-01,6,6
TOLEDO,internaciones,ingresos espontaneos,2008-08-01,1,1
TOMINA,internaciones,ingresos espontaneos,2008-08-01,17,17
TORO TORO,internaciones,ingresos espontaneos,2008-08-01,6,6
TOTORA(CBBA),internaciones,ingresos espontaneos,2008-08-01,15,15
TRINIDAD,internaciones,ingresos espontaneos,2008-08-01,1511,1511
TUPIZA,internaciones,ingresos espontaneos,2008-08-01,234,234
TURCO,internaciones,ingresos espontaneos,2008-08-01,4,4
UMALA,internaciones,ingresos espontaneos,2008-08-01,1,1
UNCIA,internaciones,ingresos espontaneos,2008-08-01,143,143
URUBICHA,internaciones,ingresos espontaneos,2008-08-01,31,31
UYUNI,internaciones,ingresos espontaneos,2008-08-01,144,144
VACAS,internaciones,ingresos espontaneos,2008-08-01,9,9
VALLEGRANDE,internaciones,ingresos espontaneos,2008-08-01,117,117
VIACHA,internaciones,ingresos espontaneos,2008-08-01,102,102
VILA VILA,internaciones,ingresos espontaneos,2008-08-01,4,4
VILLA MONTES,internaciones,ingresos espontaneos,2008-08-01,216,216
VILLA RIVERO,internaciones,ingresos espontaneos,2008-08-01,7,7
VILLA SERRANO,internaciones,ingresos espontaneos,2008-08-01,19,19
VILLA TUNARI,internaciones,ingresos espontaneos,2008-08-01,297,297
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2008-08-01,8,8
VILLAZON,internaciones,ingresos espontaneos,2008-08-01,155,155
VINTO,internaciones,ingresos espontaneos,2008-08-01,76,76
VITICHI,internaciones,ingresos espontaneos,2008-08-01,9,9
WARNES,internaciones,ingresos espontaneos,2008-08-01,113,113
YACO,internaciones,ingresos espontaneos,2008-08-01,3,3
YACUIBA,internaciones,ingresos espontaneos,2008-08-01,679,679
YAMPARAEZ,internaciones,ingresos espontaneos,2008-08-01,8,8
YANACACHI,internaciones,ingresos espontaneos,2008-08-01,2,2
YAPACANI,internaciones,ingresos espontaneos,2008-08-01,307,307
YOTALA,internaciones,ingresos espontaneos,2008-08-01,33,33
ZUDAÑEZ,internaciones,ingresos espontaneos,2008-08-01,20,20
ACACIO,internaciones,ingresos espontaneos,2008-09-01,3,3
ACHACACHI,internaciones,ingresos espontaneos,2008-09-01,54,54
ACHOCALLA,internaciones,ingresos espontaneos,2008-09-01,9,9
AIQUILE,internaciones,ingresos espontaneos,2008-09-01,130,130
ALALAY,internaciones,ingresos espontaneos,2008-09-01,1,1
ALCALA,internaciones,ingresos espontaneos,2008-09-01,7,7
ANCORAIMES,internaciones,ingresos espontaneos,2008-09-01,7,7
ANDAMARCA,internaciones,ingresos espontaneos,2008-09-01,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2008-09-01,2,2
ANZALDO,internaciones,ingresos espontaneos,2008-09-01,2,2
APOLO,internaciones,ingresos espontaneos,2008-09-01,21,21
ARANI,internaciones,ingresos espontaneos,2008-09-01,24,24
ARQUE,internaciones,ingresos espontaneos,2008-09-01,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2008-09-01,207,207
ATOCHA,internaciones,ingresos espontaneos,2008-09-01,176,176
AYATA,internaciones,ingresos espontaneos,2008-09-01,1,1
AYO AYO,internaciones,ingresos espontaneos,2008-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2008-09-01,46,46
AZURDUY,internaciones,ingresos espontaneos,2008-09-01,25,25
BATALLAS,internaciones,ingresos espontaneos,2008-09-01,16,16
BAURES,internaciones,ingresos espontaneos,2008-09-01,25,25
BERMEJO,internaciones,ingresos espontaneos,2008-09-01,215,215
BETANZOS,internaciones,ingresos espontaneos,2008-09-01,40,40
BOLIVAR,internaciones,ingresos espontaneos,2008-09-01,1,1
BOYUIBE,internaciones,ingresos espontaneos,2008-09-01,26,26
BUENA VISTA,internaciones,ingresos espontaneos,2008-09-01,37,37
CABEZAS,internaciones,ingresos espontaneos,2008-09-01,20,20
CAIROMA,internaciones,ingresos espontaneos,2008-09-01,3,3
"CAIZA ""D""",internaciones,ingresos espontaneos,2008-09-01,1,1
CAJUATA,internaciones,ingresos espontaneos,2008-09-01,19,19
CALACOTO,internaciones,ingresos espontaneos,2008-09-01,1,1
CALAMARCA,internaciones,ingresos espontaneos,2008-09-01,7,7
CAMARGO,internaciones,ingresos espontaneos,2008-09-01,218,218
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2008-09-01,2,2
CAMIRI,internaciones,ingresos espontaneos,2008-09-01,413,413
CAPINOTA,internaciones,ingresos espontaneos,2008-09-01,45,45
CARACOLLO,internaciones,ingresos espontaneos,2008-09-01,37,37
CARANAVI,internaciones,ingresos espontaneos,2008-09-01,203,203
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2008-09-01,29,29
CHALLAPATA,internaciones,ingresos espontaneos,2008-09-01,82,82
CHAQUI,internaciones,ingresos espontaneos,2008-09-01,4,4
CHARAGUA,internaciones,ingresos espontaneos,2008-09-01,152,152
CHAYANTA,internaciones,ingresos espontaneos,2008-09-01,21,21
CHIMORE,internaciones,ingresos espontaneos,2008-09-01,16,16
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2008-09-01,102,102
CHUMA,internaciones,ingresos espontaneos,2008-09-01,3,3
CLIZA,internaciones,ingresos espontaneos,2008-09-01,58,58
COBIJA,internaciones,ingresos espontaneos,2008-09-01,248,248
COCHABAMBA,internaciones,ingresos espontaneos,2008-09-01,7022,7022
COLCAPIRHUA,internaciones,ingresos espontaneos,2008-09-01,170,170
"COLCHA ""K""",internaciones,ingresos espontaneos,2008-09-01,1,1
COLLANA,internaciones,ingresos espontaneos,2008-09-01,2,2
COLOMI,internaciones,ingresos espontaneos,2008-09-01,38,38
COLPA BELGICA,internaciones,ingresos espontaneos,2008-09-01,4,4
COLQUECHACA,internaciones,ingresos espontaneos,2008-09-01,6,6
COLQUENCHA,internaciones,ingresos espontaneos,2008-09-01,2,2
COLQUIRI,internaciones,ingresos espontaneos,2008-09-01,26,26
COMARAPA,internaciones,ingresos espontaneos,2008-09-01,82,82
CONCEPCION,internaciones,ingresos espontaneos,2008-09-01,77,77
COPACABANA,internaciones,ingresos espontaneos,2008-09-01,8,8
CORIPATA,internaciones,ingresos espontaneos,2008-09-01,14,14
CORO CORO,internaciones,ingresos espontaneos,2008-09-01,4,4
COROICO,internaciones,ingresos espontaneos,2008-09-01,98,98
COTAGAITA,internaciones,ingresos espontaneos,2008-09-01,23,23
COTOCA,internaciones,ingresos espontaneos,2008-09-01,104,104
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2008-09-01,54,54
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2008-09-01,1,1
CUEVO,internaciones,ingresos espontaneos,2008-09-01,7,7
CULPINA,internaciones,ingresos espontaneos,2008-09-01,5,5
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2008-09-01,7,7
DESAGUADERO,internaciones,ingresos espontaneos,2008-09-01,2,2
EL ALTO,internaciones,ingresos espontaneos,2008-09-01,2687,2687
EL PUENTE(STC),internaciones,ingresos espontaneos,2008-09-01,33,33
EL PUENTE(TJA),internaciones,ingresos espontaneos,2008-09-01,2,2
EL TORNO,internaciones,ingresos espontaneos,2008-09-01,172,172
ENTRE RIOS,internaciones,ingresos espontaneos,2008-09-01,26,26
ENTRE RIOS,internaciones,ingresos espontaneos,2008-09-01,30,30
EUCALIPTUS,internaciones,ingresos espontaneos,2008-09-01,8,8
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2008-09-01,47,47
FILADELFIA,internaciones,ingresos espontaneos,2008-09-01,7,7
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2008-09-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2008-09-01,6,6
GUANAY,internaciones,ingresos espontaneos,2008-09-01,25,25
GUAQUI,internaciones,ingresos espontaneos,2008-09-01,1,1
GUAYARAMERIN,internaciones,ingresos espontaneos,2008-09-01,442,442
GUTIERREZ,internaciones,ingresos espontaneos,2008-09-01,26,26
HUACARETA,internaciones,ingresos espontaneos,2008-09-01,28,28
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2008-09-01,3,3
HUACHACALLA,internaciones,ingresos espontaneos,2008-09-01,7,7
HUANUNI,internaciones,ingresos espontaneos,2008-09-01,28,28
HUARACAJE,internaciones,ingresos espontaneos,2008-09-01,10,10
ICHOCA,internaciones,ingresos espontaneos,2008-09-01,2,2
INCAHUASI,internaciones,ingresos espontaneos,2008-09-01,19,19
INQUISIVI,internaciones,ingresos espontaneos,2008-09-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2008-09-01,33,33
IXIAMAS,internaciones,ingresos espontaneos,2008-09-01,35,35
JESUS DE MACHACA,internaciones,ingresos espontaneos,2008-09-01,11,11
LA ASUNTA,internaciones,ingresos espontaneos,2008-09-01,66,66
LA GUARDIA,internaciones,ingresos espontaneos,2008-09-01,130,130
LA PAZ,internaciones,ingresos espontaneos,2008-09-01,6309,6309
LAGUNILLAS,internaciones,ingresos espontaneos,2008-09-01,10,10
LAJA,internaciones,ingresos espontaneos,2008-09-01,7,7
LAS CARRERAS,internaciones,ingresos espontaneos,2008-09-01,1,1
LICOMA PAMPA,internaciones,ingresos espontaneos,2008-09-01,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2008-09-01,214,214
LLICA,internaciones,ingresos espontaneos,2008-09-01,9,9
LURIBAY,internaciones,ingresos espontaneos,2008-09-01,4,4
MACHACAMARCA,internaciones,ingresos espontaneos,2008-09-01,2,2
MACHARETI,internaciones,ingresos espontaneos,2008-09-01,9,9
MAGDALENA,internaciones,ingresos espontaneos,2008-09-01,57,57
MAIRANA,internaciones,ingresos espontaneos,2008-09-01,37,37
MAPIRI,internaciones,ingresos espontaneos,2008-09-01,21,21
MECAPACA,internaciones,ingresos espontaneos,2008-09-01,2,2
MINEROS,internaciones,ingresos espontaneos,2008-09-01,7,7
MIZQUE,internaciones,ingresos espontaneos,2008-09-01,40,40
MOCOMOCO,internaciones,ingresos espontaneos,2008-09-01,5,5
MOJOCOYA,internaciones,ingresos espontaneos,2008-09-01,1,1
MONTEAGUDO,internaciones,ingresos espontaneos,2008-09-01,132,132
MONTERO,internaciones,ingresos espontaneos,2008-09-01,473,473
MORO MORO,internaciones,ingresos espontaneos,2008-09-01,1,1
MOROCHATA,internaciones,ingresos espontaneos,2008-09-01,6,6
OCURI,internaciones,ingresos espontaneos,2008-09-01,20,20
OKINAWA,internaciones,ingresos espontaneos,2008-09-01,3,3
OMEREQUE,internaciones,ingresos espontaneos,2008-09-01,4,4
ORURO,internaciones,ingresos espontaneos,2008-09-01,2122,2122
PADILLA,internaciones,ingresos espontaneos,2008-09-01,54,54
PAILON,internaciones,ingresos espontaneos,2008-09-01,60,60
PALOS BLANCOS,internaciones,ingresos espontaneos,2008-09-01,62,62
PAMPA GRANDE,internaciones,ingresos espontaneos,2008-09-01,14,14
PASORAPA,internaciones,ingresos espontaneos,2008-09-01,10,10
PATACAMAYA,internaciones,ingresos espontaneos,2008-09-01,44,44
PAZÑA,internaciones,ingresos espontaneos,2008-09-01,4,4
PELECHUCO,internaciones,ingresos espontaneos,2008-09-01,2,2
POCOATA,internaciones,ingresos espontaneos,2008-09-01,8,8
POCONA,internaciones,ingresos espontaneos,2008-09-01,21,21
POJO (CBBA),internaciones,ingresos espontaneos,2008-09-01,21,21
POOPO,internaciones,ingresos espontaneos,2008-09-01,5,5
PORCO,internaciones,ingresos espontaneos,2008-09-01,8,8
POROMA,internaciones,ingresos espontaneos,2008-09-01,23,23
PORONGO,internaciones,ingresos espontaneos,2008-09-01,7,7
PORTACHUELO,internaciones,ingresos espontaneos,2008-09-01,185,185
PORVENIR,internaciones,ingresos espontaneos,2008-09-01,7,7
POSTRER VALLE,internaciones,ingresos espontaneos,2008-09-01,1,1
POTOSI,internaciones,ingresos espontaneos,2008-09-01,1668,1668
PRESTO,internaciones,ingresos espontaneos,2008-09-01,10,10
PUCARA,internaciones,ingresos espontaneos,2008-09-01,2,2
PUCARANI,internaciones,ingresos espontaneos,2008-09-01,9,9
PUERTO ACOSTA,internaciones,ingresos espontaneos,2008-09-01,38,38
PUERTO CARABUCO,internaciones,ingresos espontaneos,2008-09-01,5,5
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2008-09-01,42,42
PUERTO RICO,internaciones,ingresos espontaneos,2008-09-01,36,36
PUERTO SUAREZ,internaciones,ingresos espontaneos,2008-09-01,108,108
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2008-09-01,198,198
PUNA,internaciones,ingresos espontaneos,2008-09-01,34,34
PUNATA,internaciones,ingresos espontaneos,2008-09-01,199,199
QUILLACOLLO,internaciones,ingresos espontaneos,2008-09-01,213,213
QUIME,internaciones,ingresos espontaneos,2008-09-01,12,12
QUIRUSILLAS,internaciones,ingresos espontaneos,2008-09-01,3,3
RAVELO,internaciones,ingresos espontaneos,2008-09-01,10,10
REYES,internaciones,ingresos espontaneos,2008-09-01,35,35
RIBERALTA,internaciones,ingresos espontaneos,2008-09-01,624,624
ROBORE,internaciones,ingresos espontaneos,2008-09-01,107,107
RURRENABAQUE,internaciones,ingresos espontaneos,2008-09-01,132,132
SACABA,internaciones,ingresos espontaneos,2008-09-01,440,440
SACABAMBA,internaciones,ingresos espontaneos,2008-09-01,13,13
SACACA,internaciones,ingresos espontaneos,2008-09-01,17,17
SAIPINA,internaciones,ingresos espontaneos,2008-09-01,8,8
SAMAIPATA,internaciones,ingresos espontaneos,2008-09-01,21,21
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2008-09-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2008-09-01,19,19
SAN BENITO,internaciones,ingresos espontaneos,2008-09-01,9,9
SAN BORJA,internaciones,ingresos espontaneos,2008-09-01,233,233
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2008-09-01,58,58
SAN CARLOS,internaciones,ingresos espontaneos,2008-09-01,93,93
SAN IGNACIO,internaciones,ingresos espontaneos,2008-09-01,27,27
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2008-09-01,413,413
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2008-09-01,4,4
SAN JAVIER(STC),internaciones,ingresos espontaneos,2008-09-01,57,57
SAN JOAQUIN,internaciones,ingresos espontaneos,2008-09-01,58,58
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2008-09-01,185,185
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2008-09-01,158,158
SAN JULIAN,internaciones,ingresos espontaneos,2008-09-01,165,165
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2008-09-01,5,5
SAN LUCAS,internaciones,ingresos espontaneos,2008-09-01,33,33
SAN MATIAS,internaciones,ingresos espontaneos,2008-09-01,77,77
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2008-09-01,57,57
SAN PEDRO,internaciones,ingresos espontaneos,2008-09-01,16,16
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2008-09-01,13,13
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2008-09-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2008-09-01,43,43
SAN RAMON,internaciones,ingresos espontaneos,2008-09-01,37,37
SAN RAMON,internaciones,ingresos espontaneos,2008-09-01,42,42
SANTA ANA,internaciones,ingresos espontaneos,2008-09-01,111,111
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2008-09-01,9268,9268
SANTA ROSA,internaciones,ingresos espontaneos,2008-09-01,46,46
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2008-09-01,38,38
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2008-09-01,2,2
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2008-09-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2008-09-01,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2008-09-01,3,3
SENA,internaciones,ingresos espontaneos,2008-09-01,15,15
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2008-09-01,17,17
SIPE SIPE,internaciones,ingresos espontaneos,2008-09-01,51,51
SOPACHUY,internaciones,ingresos espontaneos,2008-09-01,23,23
