municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
TOLATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,2,2
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,11,11
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,4,4
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,31,31
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,29,29
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,14,14
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,23,23
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,121,121
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,205,205
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,31,31
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,11,11
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,41,41
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,7,7
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,4,4
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,4,4
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,42,42
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,2,2
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,6,6
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,152,152
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,20,20
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,54,54
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,73,73
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,22,22
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,35,35
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,2,2
WALDO BALLIVIAN,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,4,4
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,21,21
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,5,5
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,60,60
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,45,45
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,26,26
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,77,77
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,48,48
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-04-01,30,30
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,6,6
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,105,105
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,10,10
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,4,4
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,1,1
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,18,18
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,2,2
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,108,108
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,15,15
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,33,33
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,14,14
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,23,23
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,3,3
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,1,1
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,6,6
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,6,6
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,17,17
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,15,15
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,63,63
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,42,42
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,16,16
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,10,10
BELLA FLOR,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,2,2
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,111,111
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,64,64
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,14,14
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,5,5
BOYUIBE,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,6,6
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,17,17
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,2,2
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,9,9
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,24,24
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,26,26
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,23,23
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,24,24
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,11,11
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,15,15
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,17,17
CAQUIAVIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,11,11
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,10,10
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,88,88
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,27,27
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,4,4
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,1,1
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,108,108
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,12,12
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,41,41
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,2,2
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,17,17
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,4,4
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,2,2
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,15,15
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,134,134
COIPASA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,7,7
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,7,7
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,25,25
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,57,57
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,2,2
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,7,7
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,47,47
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,11,11
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,3,3
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,6,6
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,7,7
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,3,3
CORIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,19,19
CORO CORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,2,2
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,4,4
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,5,5
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,13,13
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,3,3
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,64,64
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,10,10
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,5,5
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,11,11
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,582,582
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,20,20
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,5,5
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,394,394
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,4,4
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,20,20
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,16,16
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,80,80
ESCARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,1,1
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2005-05-01,2,2
