municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,217,217
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,248,248
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,4739,4739
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,153,153
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,465,465
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,279,279
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,162,162
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,434,434
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,61,61
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,279,279
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,120,120
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,217,217
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,468,468
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,152,152
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,488,488
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,180,180
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,428,428
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,60,60
ICLA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,152,152
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,277,277
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,151,151
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,185,185
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,713,713
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,13758,13758
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
LAJA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,122,122
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,32,32
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,185,185
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,1023,1023
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,176,176
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,643,643
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,819,819
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,123,123
OCURI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,248,248
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
ORURO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,3781,3781
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,341,341
PAILON,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,84,84
PALCA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,339,339
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,91,91
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,103,103
POCONA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,465,465
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,248,248
POOPO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
PORCO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,77,77
POROMA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,494,494
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,341,341
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,341,341
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,1539,1539
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,279,279
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,85,85
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,3,3
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,69,69
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,620,620
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,1053,1053
PUNA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,341,341
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,713,713
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,310,310
QUIME,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
REYES,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,589,589
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,336,336
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
SACABA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,1457,1457
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
SACACA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,155,155
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,217,217
SAN ANDRES,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,30,30
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,372,372
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,401,401
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,403,403
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,1333,1333
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,26,26
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,546,546
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,184,184
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,744,744
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,91,91
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,495,495
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,276,276
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,397,397
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,155,155
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,15392,15392
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,434,434
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,146,146
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,93,93
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,185,185
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
SENA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,81,81
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,434,434
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,184,184
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,341,341
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,500,500
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,92,92
SORATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,155,155
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,4030,4030
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,310,310
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,773,773
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,397,397
TARACO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
TARATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,1739,1739
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,616,616
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,124,124
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,186,186
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,540,540
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,496,496
TOCO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,154,154
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,62,62
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,30,30
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,90,90
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,620,620
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2010-12-01,31,31
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,341,341
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2010-12-01,56,56
