municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,16,16
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,9,9
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,718,718
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,9,9
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,11,11
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,10,10
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,94,94
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,18,18
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,19,19
ESCARA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,16,16
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,27,27
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,7,7
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,7,7
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,12,12
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,11,11
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,13,13
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,18,18
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
HUACHACALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,31,31
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,7,7
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,6,6
HUATAJATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,5,5
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,6,6
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,14,14
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,24,24
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,3,3
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,11,11
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,16,16
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,10,10
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,54,54
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,63,63
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1295,1295
LA RIVERA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,8,8
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,15,15
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,6,6
LICOMA PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,3,3
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,33,33
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,11,11
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,6,6
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,15,15
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,13,13
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,8,8
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,12,12
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,11,11
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,15,15
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,37,37
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,18,18
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,11,11
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,36,36
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,103,103
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,15,15
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,3,3
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,23,23
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,18,18
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,573,573
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,25,25
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,26,26
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,27,27
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,12,12
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,40,40
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,9,9
PAPEL PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
PASORAPA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,3,3
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,34,34
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,16,16
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,47,47
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,8,8
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,19,19
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,8,8
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,13,13
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,26,26
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,11,11
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,45,45
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,2,2
POSTRER VALLE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,273,273
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,17,17
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,33,33
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,16,16
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,19,19
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,7,7
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,11,11
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,24,24
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,36,36
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,68,68
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,24,24
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,18,18
QUIABAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,72,72
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,8,8
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,19,19
REYES,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,25,25
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,252,252
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,21,21
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,7,7
SABAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,155,155
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,4,4
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,28,28
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,13,13
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,13,13
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,10,10
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,7,7
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,6,6
SAN ANTONIO DE ESMORUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,13,13
SAN BENITO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,8,8
SAN BORJA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,81,81
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,21,21
SAN CARLOS,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,20,20
SAN IGNACIO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,42,42
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,39,39
SAN JOAQUIN,atencion de partos en servicios,mujeres con primer control post parto,2013-07-01,6,6
