municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,8,8
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,66,66
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,15,15
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,5,5
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,5,5
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,18,18
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,3,3
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,58,58
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,4,4
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,21,21
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,10,10
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,15,15
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,2,2
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,2,2
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,19,19
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,3,3
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,8,8
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,2,2
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,6,6
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,42,42
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,37,37
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,18,18
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,8,8
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,1,1
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,182,182
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,104,104
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,23,23
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,1,1
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,36,36
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,20,20
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,11,11
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,27,27
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,24,24
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,6,6
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,52,52
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,15,15
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,13,13
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,10,10
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,63,63
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,25,25
CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,5,5
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,30,30
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,58,58
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,8,8
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,1,1
CHACARILLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,3,3
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,18,18
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,15,15
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,25,25
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,11,11
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,3,3
CHIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,5,5
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,2,2
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,66,66
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,4,4
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,916,916
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,19,19
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,23,23
COLLANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,1,1
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,15,15
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,24,24
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,50,50
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,1,1
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,4,4
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,15,15
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,3,3
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,8,8
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,18,18
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,87,87
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,9,9
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,33,33
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,14,14
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,67,67
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,9,9
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,3,3
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,17,17
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,726,726
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,22,22
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,22,22
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,39,39
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,28,28
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,16,16
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,28,28
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,262,262
ESMERALDA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,3,3
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,17,17
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,11,11
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,5,5
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,16,16
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,4,4
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,9,9
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,15,15
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,14,14
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,58,58
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,22,22
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,5,5
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,15,15
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,19,19
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,53,53
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,27,27
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,64,64
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,4,4
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,35,35
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,57,57
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,13,13
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,13,13
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,2,2
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,167,167
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,613,613
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,10,10
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,19,19
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,7,7
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,27,27
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,12,12
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-08-01,1,1
