municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,16,16
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,353,353
TACACHI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,9,9
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,14,14
TAHUA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,43,43
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,51,51
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,151,151
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,27,27
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,14,14
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,32,32
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,12,12
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,33,33
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,72,72
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
TODOS SANTOS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,12,12
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,19,19
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,28,28
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,6,6
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,104,104
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,79,79
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,29,29
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,8,8
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,7,7
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,9,9
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,13,13
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,16,16
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,1,1
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,27,27
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,5,5
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,3,3
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,15,15
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,56,56
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,57,57
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,32,32
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,9,9
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,2,2
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,59,59
YACO,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,143,143
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,11,11
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,67,67
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,6,6
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,12,12
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,4,4
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2008-11-01,18,18
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,4,4
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,69,69
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,6,6
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,24,24
ALALAY,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,5,5
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,1,1
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,16,16
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,1,1
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,1,1
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,3,3
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,16,16
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,7,7
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,7,7
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,6,6
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,13,13
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,30,30
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,7,7
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,9,9
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,25,25
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,13,13
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,17,17
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,7,7
BELEN DE URMIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,1,1
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,26,26
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,43,43
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,13,13
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,4,4
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,18,18
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,10,10
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,8,8
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,13,13
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,4,4
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,11,11
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,4,4
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,34,34
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,17,17
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,2,2
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,32,32
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,46,46
CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,1,1
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,10,10
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,12,12
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,5,5
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,49,49
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,4,4
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,24,24
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,5,5
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,21,21
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,19,19
CHOQUE COTA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,11,11
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,3,3
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,8,8
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,40,40
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,729,729
COIPASA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,1,1
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,66,66
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,1,1
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,4,4
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,29,29
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,9,9
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,71,71
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,5,5
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,25,25
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,3,3
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,23,23
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,2,2
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,4,4
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,13,13
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,10,10
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,7,7
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,14,14
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,3,3
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,21,21
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,57,57
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,22,22
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,3,3
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,4,4
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,33,33
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,10,10
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,7,7
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2008-12-01,802,802
