municipality,group,variable,month,Niños (as) de 6 meses a menores de 2 años con dosis completa de hierro,TOTAL
LURIBAY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,18,18
MACHACAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,15,15
MACHARETI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,36,36
MAGDALENA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,45,45
MAIRANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,55,55
MALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,11,11
MAPIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,34,34
MECAPACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,36,36
MINEROS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,130,130
MIZQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,175,175
MOCOMOCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,82,82
MOJOCOYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,22,22
MONTEAGUDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,105,105
MONTERO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,262,262
MORO MORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,10,10
MOROCHATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,99,99
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,10,10
NAZACARA DE PACAJES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,4,4
OCURI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,65,65
OKINAWA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,64,64
OMEREQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,18,18
ORURO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,723,723
PADCAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,68,68
PADILLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,29,29
PAILON,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,59,59
PALCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,38,38
PALOS BLANCOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,30,30
PAMPA AULLAGAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,51,51
PAMPA GRANDE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,50,50
PAPEL PAMPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,18,18
PASORAPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,12,12
PATACAMAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,130,130
PAZÑA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,20,20
PELECHUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,5,5
POCOATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,206,206
POCONA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,54,54
POJO (CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,1,1
POOPO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,33,33
PORCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,26,26
POROMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,87,87
PORONGO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,53,53
PORTACHUELO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,77,77
PORVENIR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,45,45
POSTRER VALLE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,14,14
POTOSI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,658,658
PRESTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,22,22
PUCARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,9,9
PUCARANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,212,212
PUERTO ACOSTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,27,27
PUERTO CARABUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,32,32
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,17,17
PUERTO PEREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,47,47
PUERTO QUIJARRO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,22,22
PUERTO RICO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,43,43
PUERTO SILES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,4,4
PUERTO VILLARROEL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,166,166
PUNA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,57,57
PUNATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,101,101
QUIABAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,17,17
QUILLACOLLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,14,14
QUIME,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,25,25
RAVELO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,55,55
REYES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,79,79
RIBERALTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,381,381
ROBORE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,57,57
RURRENABAQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,96,96
SABAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,7,7
SACABA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,427,427
SACABAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,24,24
SACACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,193,193
SAIPINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,40,40
SAMAIPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,29,29
SAN AGUSTIN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,1,1
SAN ANDRES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,58,58
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,19,19
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,32,32
SAN BENITO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,56,56
SAN BORJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,113,113
SAN BUENA VENTURA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,4,4
SAN CARLOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,79,79
SAN IGNACIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,153,153
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,299,299
SAN JAVIER(BNI),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,17,17
SAN JAVIER(STC),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,65,65
SAN JOAQUIN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,37,37
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,37,37
SAN JULIAN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,137,137
SAN LORENZO(PND),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,29,29
SAN LORENZO(TJA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,42,42
SAN LUCAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,163,163
SAN MATIAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,43,43
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,65,65
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,4,4
SAN PEDRO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,54,54
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,191,191
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,27,27
SAN PEDRO(PND),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,7,7
SAN RAFAEL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,27,27
SAN RAMON BENI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,12,12
SAN RAMON SCZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,40,40
SANTA ANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,33,33
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,1227,1227
SANTA ROSA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,63,63
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,109,109
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,26,26
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,15,15
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,12,12
SANTIVAÑES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,24,24
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,6,6
SAPAHAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,15,15
SENA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,22,22
SHINAOTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,73,73
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,65,65
SICAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,16,16
SIPE SIPE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,141,141
SOPACHUY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,26,26
SORACACHI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,35,35
SORATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,51,51
SUCRE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,1024,1024
TACACOMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,14,14
TACOPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,30,30
TAPACARI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,114,114
TARABUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,83,83
TARACO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,10,10
TARATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,67,67
TARIJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,95,95
TARVITA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,47,47
TEOPONTE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,11,11
TIAWANACU,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,50,50
TINGUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,61,61
TIPUANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,59,59
TIQUIPAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,277,277
TIRAQUE (CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,250,250
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,2,2
TOCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,37,37
TOLATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,13,13
TOLEDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,9,9
TOMAVE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,24,24
TOMINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,23,23
TORO TORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,34,34
TOTORA(CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,100,100
TOTORA(ORR),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,16,16
TRIGAL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,8,8
TRINIDAD,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,328,328
TUPIZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,117,117
TURCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,11,11
UMALA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,19,19
UNCIA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,60,60
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,46,46
URUBICHA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,16,16
UYUNI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,98,98
VACAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2011-07-01,36,36
