municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,3,3
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,6,6
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,41,41
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,16,16
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,24,24
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,2,2
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,12,12
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,15,15
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,20,20
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,13,13
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,1,1
POSTRER VALLE,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,2,2
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,367,367
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,13,13
PUCARA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,1,1
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,23,23
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,18,18
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,11,11
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,18,18
PUERTO RICO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,8,8
PUERTO SILES,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,57,57
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,99,99
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,31,31
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,37,37
QUIABAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,2,2
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,59,59
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,12,12
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,18,18
REYES,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,2,2
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,24,24
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,5,5
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,14,14
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,181,181
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,7,7
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,31,31
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,14,14
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,14,14
SAN AGUSTIN,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,4,4
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,10,10
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,9,9
SAN BENITO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,26,26
SAN BORJA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,103,103
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,20,20
SAN CARLOS,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,26,26
SAN IGNACIO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,64,64
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,108,108
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,39,39
SAN JOAQUIN,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,17,17
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,43,43
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,9,9
SAN JULIAN,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,89,89
SAN LORENZO(PND),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,8,8
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,11,11
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,57,57
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,28,28
SAN PABLO DE LIPEZ,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,9,9
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,24,24
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,13,13
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,7,7
SAN PEDRO DE QUEMES,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,3,3
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,9,9
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,9,9
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,33,33
SANTA ANA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,50,50
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,757,757
SANTA ROSA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,3,3
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,28,28
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,7,7
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,6,6
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,6,6
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,6,6
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,6,6
SENA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,3,3
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,57,57
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,11,11
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,2,2
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,18,18
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,7,7
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,13,13
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,18,18
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,214,214
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,6,6
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,8,8
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,19,19
TAHUA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,1,1
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,36,36
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,20,20
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,5,5
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,8,8
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,261,261
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,17,17
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,10,10
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,13,13
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,10,10
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,18,18
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,117,117
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,19,19
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,1,1
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,4,4
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,12,12
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,8,8
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,10,10
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,7,7
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,15,15
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,5,5
TRIGAL,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,1,1
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,172,172
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,41,41
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,4,4
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,13,13
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,16,16
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,11,11
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,16,16
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,17,17
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,10,10
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,31,31
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,47,47
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,3,3
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,27,27
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,73,73
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,6,6
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,10,10
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,16,16
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,143,143
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,5,5
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2011-05-01,85,85
